,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
4234,10,75.33378434726556,10,0.6697017428963898,126.77989060455012,10,0.9766053901451438,260.4697093220319,1.5,0.565200484548568,116.93626167005883,10,0.4358281428636217,188.6938342623607,10,0.03067355609636474,2.5,3.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,244,4,dikesnet
4235,69,199.35960708298785,10,0.8979034695459255,57.63743888788055,1.0,0.6627779388906502,321.36393954388615,1.0,0.2357177177753413,250.24882820807247,10,0.7982778785996032,283.3405178959382,1.5,0.43751732268573457,4.5,2.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,245,4,dikesnet
4236,24,78.05540664389927,1.5,0.2595295149945529,47.73150195637817,10,0.48968551295396445,224.6666743150851,1.5,0.4758688832874351,256.83933076200077,10,0.3829767939093787,61.131844025781305,10,0.76113711003853,2.5,1.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,246,4,dikesnet
4237,25,88.93502880908973,10,0.28312378220448264,92.90507977616173,1.5,0.2765379136622924,280.60718988126985,1.0,0.01993203531448182,183.36020538103176,10,0.42838759528209086,320.2097455759071,10,0.24318903370921854,1.5,2.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,247,4,dikesnet
4238,5,90.28523657651341,1.0,0.7708670471134217,57.49493007657942,10,0.8369223628531687,318.0860782052229,1.0,0.797898619220744,257.61092995163995,1.0,0.4593011106864476,226.3414977845451,10,0.12175635290595611,2.5,3.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,248,4,dikesnet
4239,119,74.79766472138743,1.0,0.4226657801360585,182.38471980243523,10,0.6663220252286974,142.6372164141964,1.5,0.65382368662542,119.73283742038439,10,0.09784433740179817,281.31764470674665,10,0.5732973087480919,4.5,2.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,249,4,dikesnet
4240,76,70.08610428748435,1.0,0.516098306266704,160.4762653719985,10,0.6287677925120216,80.41383021449121,1.5,0.9519735509061859,317.08779350927585,10,0.1687764641535072,186.81921851396012,1.5,0.6379959027470731,1.5,1.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,250,4,dikesnet
4241,44,138.11684331813768,1.0,0.9707652135074115,144.67944057142907,1.5,0.26665556193242657,40.43233747812027,1.0,0.8410594477523402,346.3794588693812,10,0.007619841282411563,65.60813317927403,1.5,0.6394519918987034,4.5,3.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,251,4,dikesnet
4242,48,251.83139815201898,1.0,0.15716588053414401,176.9647422009303,10,0.9387893031021614,244.38322184767344,10,0.6423712999455442,220.65413294358112,1.5,0.6223349260753945,241.4361028613466,1.0,0.021805712318498278,2.5,3.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,252,4,dikesnet
4243,96,80.36756580498229,1.0,0.6817903801929871,77.67002693605124,10,0.5819532519356599,213.844844693909,10,0.9217073213578802,40.7469226812168,1.5,0.4718266009510326,278.3600841649129,10,0.7830653265536072,4.5,3.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,253,4,dikesnet
4244,121,44.89732487807071,10,0.6928627485485559,106.8940660382452,1.0,0.3595758497835718,58.832958706321776,1.0,0.13521724422057807,338.1924300282207,1.5,0.42136299490549145,58.52441386321753,10,0.23944021783042044,2.5,4.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,254,4,dikesnet
4245,128,270.09477373820357,10,0.7508946553025833,64.5137093602081,1.5,0.28781844168339127,277.051869294624,1.5,0.8667664822843403,52.29348032680012,10,0.09647523860021523,213.75283316693208,1.0,0.34648857183386444,2.5,4.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,255,4,dikesnet
4246,68,308.7311061379789,1.5,0.15016047934673285,228.44730150433298,1.5,0.21132106359403616,226.83571513409777,1.0,0.05717373165013243,157.81962850090343,1.0,0.7357927163925595,90.20704496453244,1.5,0.0796485952213295,4.5,2.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,256,4,dikesnet
4247,107,33.87641203464244,1.5,0.8484626121951923,63.40756282535391,1.5,0.18395407536549915,342.9103234986631,1.5,0.1764815911458434,152.63239476206368,1.0,0.014478374576448317,292.6985568239274,1.5,0.4586378556847869,1.5,4.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,257,4,dikesnet
4248,114,282.9314404414245,10,0.8900790474922914,38.39012510971668,1.5,0.23214293370092842,244.6054036158004,1.5,0.48507047997199504,40.10694377945746,1.0,0.015111900009051988,264.85655753075685,1.0,0.6895278787739921,2.5,1.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,258,4,dikesnet
4249,61,213.8011180858209,1.5,0.7442962191553696,307.0016552348865,10,0.6852966366650157,103.61830475340577,10,0.35665838628443364,244.53861695337184,10,0.8641961747121415,177.86637315933316,1.5,0.46816240918445423,3.5,3.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,259,4,dikesnet
4250,46,262.19341285227324,10,0.33549002143423196,255.7996539088499,1.5,0.03918413557429401,214.46105156724735,1.0,0.7175271343586641,320.8017149978608,1.0,0.0695910618360909,71.62786847974479,1.5,0.3325467108697028,4.5,3.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,260,4,dikesnet
4251,94,227.30173332839155,1.0,0.3525501610703762,199.80554770886255,1.5,0.05106419828712584,59.913837467458535,1.5,0.9080867269703735,322.93279467584205,1.0,0.4478181578782897,229.81158155981464,1.5,0.8617922568108779,2.5,2.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,261,4,dikesnet
4252,20,335.1792942594101,10,0.6046008879558185,169.06888562677435,1.0,0.1214216818683235,97.67755551111898,1.0,0.1605080129558293,90.4110170184671,1.0,0.8818634300235129,339.3215591119482,10,0.7379350668935064,2.5,2.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,262,4,dikesnet
4253,12,186.14515676158967,10,0.27617761646864203,177.8915367231253,10,0.7132884329439008,191.5929865330726,1.5,0.495303027891895,171.74265851880645,1.5,0.23580432589070835,71.12948289731621,10,0.6912326585941738,3.5,4.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,263,4,dikesnet
4254,72,179.10744044897697,1.5,0.8062688243754538,109.62847677614474,1.0,0.23725685721635206,294.0472521242828,10,0.8139645176134125,203.19736022860187,1.0,0.2970140718785752,255.63112931431132,1.5,0.8533662209016626,3.5,1.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,264,4,dikesnet
4255,110,168.93787077706835,1.5,0.014561061981063434,42.482875703521444,1.0,0.04538034124725228,347.58519233651833,1.5,0.2675641276755949,328.30930676436293,1.5,0.9819398825493174,132.599240746358,1.5,0.6412703488194869,2.5,4.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,265,4,dikesnet
4256,84,163.6352175167452,1.0,0.7379399158098333,307.83963022346734,10,0.981709011427147,299.9720827560733,10,0.6069654691208359,144.38891582958888,10,0.9934984563861952,268.7111857244621,1.5,0.06177160830538673,1.5,2.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,266,4,dikesnet
4257,50,98.85180234271081,1.0,0.490423958006365,298.60629684915267,1.5,0.7664962451256591,304.9291745829603,1.0,0.6344907835158939,135.86477076167733,1.5,0.34759152973025403,233.35240172638535,1.5,0.17987283330878343,4.5,4.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,267,4,dikesnet
4258,41,67.51649797219665,1.5,0.4061714219635745,161.5823219663528,1.0,0.4755669475291946,244.02014207414737,1.5,0.5684837947261596,275.03942235577057,1.0,0.8250452207962504,260.1854064348159,10,0.9582882888366031,3.5,4.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,268,4,dikesnet
4259,130,233.44389682969947,1.0,0.8735022047524909,310.91783106205503,1.5,0.037977874032504334,90.93410448962925,1.0,0.15991459651252293,35.78854450970688,1.0,0.3456611965184679,135.8997484330849,10,0.03340595558446326,1.5,2.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,269,4,dikesnet
4260,44,106.88642373856243,1.0,0.10631879589349624,300.56807385656083,10,0.7853637874990332,105.65428563615271,10,0.8077138782701979,49.159490775096344,1.0,0.27520633380896536,183.84625070679044,1.5,0.2341381416594709,2.5,3.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,270,4,dikesnet
4261,128,49.93509747267386,1.0,0.5374998308935175,166.77431713193124,1.5,0.7451167428960761,308.4507305072392,1.0,0.18717073442116644,325.24109420534836,1.5,0.6918691874851441,152.08861887042875,10,0.09577236491303065,2.5,4.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,271,4,dikesnet
4262,57,311.99208083574956,1.0,0.6216322310740663,343.9295129102802,1.5,0.634463183242303,254.61890157299695,1.5,0.9695058855648684,83.90540686079291,1.5,0.7448640433525229,167.9496093946182,1.0,0.2807970860533827,2.5,4.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,272,4,dikesnet
4263,110,264.9932259306644,1.0,0.05358876481049271,211.9731773171801,1.0,0.2657442034905511,46.14944326111057,10,0.8837842760239321,102.09571762587932,1.0,0.417317610603265,274.1787963107664,1.5,0.5045390707747146,3.5,1.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,273,4,dikesnet
4264,59,35.942716950926126,1.5,0.742185879219951,50.614872693823244,1.5,0.4787256598203642,167.9256758971601,1.0,0.020748534352039258,225.06934155826298,1.0,0.6760928387669247,256.7657020454433,10,0.06974527116505036,2.5,2.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,274,4,dikesnet
4265,24,168.7292983729624,10,0.17085806269385734,35.5450462783815,10,0.351676064429426,186.88123469184217,1.0,0.5460919517950975,167.39163104567294,10,0.6880115312911464,243.62840777197906,1.5,0.47301725215308094,4.5,1.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,275,4,dikesnet
4266,96,154.27034999282426,10,0.9168084592895647,117.78157830804298,1.0,0.41916442400019993,198.85641406179747,1.0,0.6612351809079685,157.6312810810805,10,0.1352969615082167,178.98298769368066,1.0,0.7346753754644333,1.5,1.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,276,4,dikesnet
4267,17,69.37607065871704,1.0,0.9591419629122846,339.2407140444016,1.5,0.5612599442748295,103.0086652999389,1.5,0.7981991609516882,285.64475958579715,1.5,0.4844558396442008,329.35786088861494,1.0,0.06775705980746204,2.5,4.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,277,4,dikesnet
4268,66,238.48295290208677,1.5,0.9215534406725276,133.2468736949225,1.0,0.9177922125168844,336.92722344438823,1.5,0.9353768518573874,334.93465134664655,1.0,0.7313320942287779,134.69521502657022,10,0.9735370427927029,1.5,2.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,278,4,dikesnet
4269,106,152.88194099345466,1.0,0.9203221905210609,85.06732688306819,10,0.7322707964954955,112.01521710961535,1.5,0.5800754399294843,215.4746219359925,1.5,0.3290037835652139,240.80559777904912,1.0,0.6782027231856181,1.5,4.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,279,4,dikesnet
4270,19,62.52351959163497,10,0.8830073376613379,208.48012048134007,10,0.8940977373154327,212.00067441099688,1.5,0.15573753567450982,293.59948458695453,1.0,0.40511052723981467,273.9110820860509,1.0,0.12775640051364387,2.5,4.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,280,4,dikesnet
4271,101,91.79319887977965,1.0,0.07113085687483951,318.2327809692803,1.0,0.33279348335038095,193.16075441274467,10,0.0003672607180787496,177.24670479897614,1.5,0.9160330654194809,151.1140220532505,10,0.45313224919315864,3.5,1.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,281,4,dikesnet
4272,34,177.96447852323698,1.5,0.0994678594816022,270.65474758384914,10,0.2832450505796822,271.54882790252304,10,0.4498387537189177,232.2075360430065,1.5,0.6230030991585986,156.14321860658163,1.5,0.564946468167942,2.5,2.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,282,4,dikesnet
4273,98,284.6065515373079,1.5,0.0228622653599994,346.9630814277179,1.0,0.404763980327589,299.1019345973183,10,0.8109675463690876,192.2638103512082,1.0,0.6004473143925002,38.85023395647592,1.5,0.6760268233348092,4.5,3.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,283,4,dikesnet
4274,26,84.2232236537559,10,0.5584682126052956,101.7495314583822,1.5,0.7748844284671317,228.06389355906953,1.5,0.7556617469587176,309.9863291623727,10,0.10742674289936059,234.0154634118639,1.5,0.4159106609882334,1.5,4.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,284,4,dikesnet
4275,35,141.30832949568293,1.5,0.7835584890503517,295.97511059058024,1.5,0.7394702105567841,210.66387797841367,1.5,0.33124452716127856,107.99112999731118,1.0,0.31940100789315456,135.18985922473337,1.0,0.4674210803428166,1.5,1.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,285,4,dikesnet
4276,62,110.07164531596817,1.5,0.1744476819551073,236.33051114319716,10,0.18539343440365846,262.39701809196845,1.5,0.2149178066530822,346.561796963321,1.0,0.3622953269801756,207.0373923186836,1.5,0.012600848959590176,3.5,1.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,286,4,dikesnet
4277,130,113.40642255567145,10,0.8209232975266956,163.266350755206,1.5,0.6380190701993487,107.39578831757501,1.5,0.8970675287094538,154.0484840154586,10,0.4317247526337539,279.17572059542977,1.0,0.053270331970683926,4.5,3.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,287,4,dikesnet
4278,68,215.81801637234324,1.5,0.209623058387156,212.61553510878798,1.5,0.5202690272409721,48.497463602472834,1.5,0.654196708235107,186.19051485162765,1.5,0.31073972952054035,316.22536002814604,1.5,0.22455990432831285,3.5,4.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,288,4,dikesnet
4279,101,210.62353247648417,10,0.8927707478976354,271.81768454442283,1.5,0.8296759252408014,122.47423018458939,10,0.4556493425397143,37.78667007654464,10,0.20508143522901057,268.3008644419324,1.0,0.21784015965649436,4.5,2.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,289,4,dikesnet
4280,106,170.0320569721853,10,0.6100468439851641,281.7689601836119,1.5,0.8694493677980765,253.27932358088117,1.5,0.4808690870125695,341.7825830842195,10,0.19969292233658123,82.34539334780395,1.0,0.46912882859034505,2.5,1.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,290,4,dikesnet
4281,68,161.55581800490836,1.5,0.24220963785091146,231.91810610196956,10,0.893574330142048,187.45925663058983,10,0.21187984416787292,124.82883098439125,10,0.7786666094654355,302.18437612654986,1.5,0.6580716264535919,2.5,3.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,291,4,dikesnet
4282,126,114.54286104892981,1.0,0.09448042706560238,183.7969281711222,1.0,0.0436351342435133,142.0461175833058,1.0,0.9363029662868584,327.0422337418503,1.0,0.04723419821652125,215.4048822479475,10,0.32061780149165375,1.5,1.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,292,4,dikesnet
4283,108,196.22974032157768,1.5,0.957528181857725,36.82757806951401,10,0.07398394487655148,311.6602565342924,1.5,0.4074158999681739,117.58595071363963,1.0,0.6166070475102275,293.1957502780431,10,0.9374477454119396,2.5,4.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,293,4,dikesnet
4284,128,57.34943310157421,1.5,0.2247973542815233,278.3270713228079,1.0,0.3943840665203834,156.57811741794066,1.0,0.31228991080506596,216.28275954284052,1.5,0.8408524852884832,305.28915835789843,1.0,0.006116847974926289,2.5,2.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,294,4,dikesnet
4285,33,200.17405809928408,1.5,0.019249163166926923,42.45034220589598,1.0,0.8851982338360769,119.4571764419984,1.5,0.38243214198709374,222.8838789447909,10,0.6874527539989569,93.77635066569752,10,0.23695609893404398,2.5,2.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,295,4,dikesnet
4286,83,334.2766739720124,1.5,0.7270241379828248,176.25434527230095,10,0.9888543945607932,126.5864925102383,1.5,0.8573077407764517,232.48785493008347,10,0.8850101612325751,131.4397549281813,1.0,0.4649519426087309,3.5,2.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,296,4,dikesnet
4287,97,348.74840042662476,1.5,0.709807527403462,213.04902748824586,1.0,0.8395578039100142,101.99776265766094,1.5,0.8967120606438286,39.84884775773682,1.5,0.48307171586768266,333.9706610113544,1.5,0.49155579822571427,4.5,4.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,297,4,dikesnet
4288,4,42.50801576215119,10,0.6950292887766588,115.15515384739523,10,0.8048624684665863,197.07283145155597,1.5,0.23112575461759297,100.27818944372859,10,0.9132772396454055,86.91547802135906,10,0.6342340551525173,1.5,4.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,298,4,dikesnet
4289,22,266.472293280451,1.5,0.3407491265251959,63.19108497460208,1.5,0.709035904853125,287.56441716698185,1.0,0.6468962144117739,38.954414312158875,1.0,0.33034768949950644,236.68399584957922,1.0,0.3218107745293856,3.5,4.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,299,4,dikesnet
4290,6,347.1228336593881,1.0,0.23271508069173527,288.3492856665372,1.5,0.13148282697114264,174.17710993123538,10,0.731254186802686,329.0006397848988,10,0.7069235078952365,251.68158333452516,10,0.7798539238441272,2.5,1.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,300,4,dikesnet
4291,99,142.28888231239824,1.0,0.07362775649101178,30.94427526663611,1.0,0.22143368806365532,145.44227163448426,10,0.7248697307766298,299.4383969882609,1.5,0.27606738772696465,125.963526591558,10,0.5156394999914963,2.5,4.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,301,4,dikesnet
4292,62,326.71184498178764,10,0.43024149981824644,70.15403206398997,1.5,0.8862910882468275,336.76412745760996,10,0.9194926002315089,294.78523141673,10,0.25581670126141104,207.65839766862243,10,0.25740654402833996,3.5,4.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,302,4,dikesnet
4293,15,270.53339050375183,1.0,0.8349760812212396,103.32597534383451,1.5,0.31395988102106903,95.76435220213541,1.5,0.4998903937241924,36.86384541175994,1.5,0.17236732711132785,101.03903268503173,10,0.2602018214326601,2.5,2.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,303,4,dikesnet
4294,69,30.323236517968827,1.0,0.6023136880739971,221.49144493200012,10,0.2434196342259449,160.7848395626044,1.0,0.8401448160440738,347.04064054034535,10,0.7115936213135475,317.83873824707547,1.0,0.8995633984405007,1.5,2.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,304,4,dikesnet
4295,121,61.62097966661773,10,0.9612787467178456,209.87049400906602,1.0,0.5734778314459419,112.33201039917495,1.0,0.7938677760758586,169.9701182416378,10,0.9865970328278968,104.84286122738436,1.5,0.00348549123051358,1.5,3.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,305,4,dikesnet
4296,117,100.17894595369566,1.5,0.3109971550480365,129.40584413055583,1.5,0.652123141950401,118.33202325101516,1.5,0.8112674890662145,207.7070447263498,1.0,0.29685257542602683,43.674742557936725,1.0,0.2462014353033398,2.5,1.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,306,4,dikesnet
4297,128,30.65698321447115,1.0,0.11274049243086519,137.06505763778893,1.5,0.7161281249254913,127.91795767716523,1.0,0.6862836790858181,276.2843554759759,10,0.9473853863986067,311.0372473986817,10,0.6863276124208956,1.5,1.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,307,4,dikesnet
4298,71,306.18464663413994,1.0,0.5417725289344174,346.32616285002496,10,0.13816220225278783,292.3349588166081,1.5,0.09629340371597019,71.28548263394136,10,0.1227725302312732,76.24555366724809,1.0,0.85884888063426,2.5,2.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,308,4,dikesnet
4299,68,60.65912343049661,10,0.47118867327714625,90.83913546476428,1.0,0.4377753813094711,212.24847947105724,1.0,0.5189788556898939,335.9842180292218,10,0.27332969852680683,108.0216034147206,1.0,0.2358481627704389,4.5,4.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,309,4,dikesnet
4300,18,272.8126347113114,1.0,0.5891152636419527,155.45748668621098,10,0.5025343891202706,51.23784780663759,1.0,0.7306776296713936,261.22292303229125,1.5,0.3604626964569308,329.6899277071426,10,0.963833499016198,2.5,2.5,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,310,4,dikesnet
4301,88,149.42111662592532,1.0,0.671498695568402,57.194746993442095,10,0.5341480945508285,194.4840078104572,10,0.9682423739551952,292.69126109822105,1.5,0.8444896333504965,266.404333819771,10,0.7453349940180238,4.5,2.5,4.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,311,4,dikesnet
4302,30,290.0954583299888,1.0,0.08067887941807955,225.6497914884843,1.5,0.6431959971342532,181.78167817419,1.5,0.9639816373048371,226.44315838295373,1.5,0.5729531974916519,310.3968281937572,1.5,0.5210831186370314,4.5,2.5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,312,4,dikesnet
4303,105,234.22600522089422,1.5,0.9294628049604405,36.52652787566952,10,0.7718501636253923,154.1154923543466,10,0.3497796270497244,124.01552912759605,1.0,0.9672726732591738,56.93791692217347,1.0,0.16262385754564251,4.5,1.5,2.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,10,4,8,7,6,5,5,5,6,5,8,9,0,6,1,313,4,dikesnet
