,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
6483,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6484,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6485,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,1459749.8706468162,37399150.53166599,0.0001156153653204806,0.0,146798577.38068843,0.0,1126400000.0,119.1090446552245
6486,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6487,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,151553.8470885402,37399150.53166599,1.0228694863474568e-05,0.0,146798577.38068843,0.0,1126400000.0,9.271101196281137
6488,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6489,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,18932103.22084291,58768098.74581756,0.004839050161993361,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1065.53619141861
6490,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6491,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6492,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6493,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6494,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,10711486.370643735,58768098.74581756,0.0017031055966028824,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,362.6727479272622
6495,0.0,215898266.84365612,0.0,5064411.150057224,268174055.10894862,0.0007003247435553549,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,336.49335418960584
6496,0.0,215898266.84365612,0.0,625647.6730693136,268174055.10894862,5.464927028148705e-05,10744243.064471858,58768098.74581756,0.0017120822655192363,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,388.19911405414973
6497,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,18789818.812701974,58768098.74581756,0.004784246787335657,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1063.547816296195
6498,0.0,215898266.84365612,0.0,2550612.1468261564,268174055.10894862,0.00022374716670145721,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,103.06231098645158
6499,0.0,215898266.84365612,0.0,14242210.47348513,268174055.10894862,0.0019302523239465,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,952.9610170994506
6500,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,3653246.5455111195,58768098.74581756,0.0007635503618517998,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,158.21725318961577
6501,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,907163.1544676916,58768098.74581756,0.00019076826791323485,3508055.766755933,37399150.53166599,0.00021253288011764283,0.0,146798577.38068843,0.0,1126400000.0,274.7616049672607
6502,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6503,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,756819.1028600362,37399150.53166599,3.825564094562605e-05,0.0,146798577.38068843,0.0,1126400000.0,36.67831635991094
6504,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,909097.7961591459,58768098.74581756,0.00019150159473626556,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,39.05311260697767
6505,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6506,0.0,215898266.84365612,0.0,12899418.126035677,268174055.10894862,0.0014176694390626954,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,683.2915977564192
6507,0.0,215898266.84365612,0.0,8875709.772173353,268174055.10894862,0.0009792029996371682,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,469.60826368125004
6508,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6509,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6510,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6511,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6512,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6513,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6514,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,46558231.283779226,58768098.74581756,0.0113869004686688,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,2799.287554006841
6515,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,11907281.64018163,58768098.74581756,0.002446603674742333,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,526.397177551206
6516,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6517,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,125637444.86225928,58768098.74581756,0.02399250616111858,0.0,37399150.53166599,0.0,1667268.492037756,146798577.38068843,0.00013971986763505656,1126400000.0,6264.256882510256
6518,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6519,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6520,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6521,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,1925835.1329637023,37399150.53166599,0.00014701265185642105,0.0,146798577.38068843,0.0,1126400000.0,161.94867594675836
6522,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,1178512.8691428464,58768098.74581756,0.0001913312530279462,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,39.04994361242152
6523,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,345925585.85509586,58768098.74581756,0.06530660004359207,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,17296.13161439696
6524,0.0,215898266.84365612,0.0,221717662.50904316,268174055.10894862,0.01663678817841301,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,9641.321143165209
6525,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6526,0.0,215898266.84365612,0.0,2518131.8982827817,268174055.10894862,0.0002182964290340922,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,102.12802651790008
6527,0.0,215898266.84365612,0.0,41925086.81996127,268174055.10894862,0.0034051637189771965,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1742.2360588835654
6528,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6529,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,16694243.143231086,58768098.74581756,0.0034421201132427887,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,734.7798224434978
6530,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6531,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,3636632.8442742936,58768098.74581756,0.0007572529307561105,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,158.1000973558693
6532,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6533,0.0,215898266.84365612,0.0,651645.0761599512,268174055.10894862,0.00011333399350331551,0.0,58768098.74581756,0.0,278838.37832065555,37399150.53166599,2.7842872907972473e-05,0.0,146798577.38068843,0.0,1126400000.0,79.27434441281179
6534,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6535,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,2391056.746200095,58768098.74581756,0.0007664132360726049,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,158.27051338590107
6536,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,63147285.369341314,58768098.74581756,0.015211952738314025,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,3876.3424277064464
6537,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,10765437.478606505,58768098.74581756,0.001718276390780274,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,362.99980165588937
6538,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,16258539.102014756,58768098.74581756,0.003305335842635238,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,730.103708177554
6539,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6540,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,18674505.587519318,58768098.74581756,0.004739874799191816,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1061.933925982059
6541,0.0,215898266.84365612,0.0,10192589.36981517,268174055.10894862,0.0013947492205249818,3706711.43289711,58768098.74581756,0.0009569087285125366,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,884.186109287306
6542,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,9938671.82500462,37399150.53166599,0.0008029663656724966,0.0,146798577.38068843,0.0,1126400000.0,1115.2581559315531
6543,0.0,215898266.84365612,0.0,1540681.528241442,268174055.10894862,0.0002166440991546126,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,101.84480867886076
6544,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,15242462.159404036,58768098.74581756,0.004707981913259907,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1060.7711144623013
6545,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6546,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,10842499.591097374,58768098.74581756,0.0017407980030605728,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,363.418788100349
6547,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,2268460.3020504965,37399150.53166599,0.000107006084638168,0.0,146798577.38068843,0.0,1126400000.0,116.61446540088126
6548,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,45569784.33251383,58768098.74581756,0.011010596327760216,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,2785.2248538348085
6549,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,7831348.140531887,58768098.74581756,0.002473719568554462,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,527.2227383324147
6550,0.0,215898266.84365612,0.0,4471105.259004674,268174055.10894862,0.00050358344726605,29437405.660337176,58768098.74581756,0.005938291673193295,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1572.9537999957552
6551,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6552,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6553,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6554,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,1155374.788316586,58768098.74581756,0.00018456908588204804,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,38.92414194538101
6555,0.0,215898266.84365612,0.0,320008.84679464524,268174055.10894862,5.6295518979522974e-05,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,25.596721849350523
6556,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,2913510.9801757513,58768098.74581756,0.0007650286343077028,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,158.24475460081726
6557,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,23488281.420285393,58768098.74581756,0.005957016882051122,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1338.1397186532074
6558,0.0,215898266.84365612,0.0,317996.5408859129,268174055.10894862,5.562493305087624e-05,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,25.48177997245284
6559,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,6656402.091726385,58768098.74581756,0.001739151586017096,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,363.38815856927647
6560,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6561,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,105425084.5316907,58768098.74581756,0.020086514010264185,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,5206.200450961756
6562,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6563,0.0,215898266.84365612,0.0,3520585.5058902996,268174055.10894862,0.0004922790730855723,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,233.12660588295728
6564,0.0,215898266.84365612,0.0,1276128.285067754,268174055.10894862,0.0002209713327304783,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,102.58651876810822
6565,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,12076352.153352613,58768098.74581756,0.0025020366172802547,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,528.0785645857521
6566,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,896993.5432414737,58768098.74581756,0.00018691347210018027,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,38.96775632048659
6567,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6568,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,99166.67456942186,37399150.53166599,1.0257019382840493e-05,0.0,146798577.38068843,0.0,1126400000.0,9.279308357948503
6569,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6570,0.0,215898266.84365612,0.0,2898174.5458984557,268174055.10894862,0.0004962071912643085,15377476.736742651,58768098.74581756,0.0047686120145676286,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1297.0306045227696
6571,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,13689179.540457994,37399150.53166599,0.0005788158627657157,0.0,146798577.38068843,0.0,1126400000.0,757.8626586048499
6572,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,121084.68952302384,37399150.53166599,1.0273758431134637e-05,0.0,146798577.38068843,0.0,1126400000.0,9.28415857530729
6573,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6574,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,8275280.884943993,58768098.74581756,0.0017087969901834383,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,362.823449257036
6575,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,15278307.498872038,58768098.74581756,0.0024059536541762697,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,525.0636646986014
6576,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,715939.4468359031,58768098.74581756,0.00018755030198172313,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,38.97960374439535
6577,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6578,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,1177335.9895391653,58768098.74581756,0.00019098730675813888,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,39.043544922004585
6579,0.0,215898266.84365612,0.0,104976274.98518775,268174055.10894862,0.008206786850310175,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,4450.141074691446
6580,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6581,0.0,215898266.84365612,0.0,34646868.330163084,268174055.10894862,0.002849048258349941,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1431.7446594128148
6582,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,16327153.097919876,58768098.74581756,0.003326832022123788,520181.2078879478,37399150.53166599,3.1711283835902476e-05,0.0,146798577.38068843,0.0,1126400000.0,765.6246632407114
6583,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6584,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6585,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,16472247.977103142,58768098.74581756,0.0033723333062242633,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,732.4026120604019
6586,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6587,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,124077.11505799982,37399150.53166599,1.0661878232501959e-05,0.0,146798577.38068843,0.0,1126400000.0,9.396618098979213
6588,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,721886.0356134227,58768098.74581756,0.00019037967776077457,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,39.03224074404488
6589,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,2910404.0480879466,58768098.74581756,0.0007635503618517998,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,158.21725318961577
6590,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6591,0.0,215898266.84365612,0.0,1569058.193756098,268174055.10894862,0.00022439695046743764,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,103.17368726568571
6592,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,5470690.65846917,58768098.74581756,0.001746912666497425,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,363.5325437702623
6593,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6594,0.0,215898266.84365612,0.0,315699.9532454362,268174055.10894862,5.485961235638115e-05,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,25.35060006948138
6595,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6596,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,584948.3130158096,58768098.74581756,0.00018637699774704826,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,38.95777588573951
6597,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6598,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6599,0.0,215898266.84365612,0.0,1286796.0806181303,268174055.10894862,0.00022452629599660959,19359567.25717003,58768098.74581756,0.006002963272112221,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1443.206047392682
6600,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,35088370.800016455,58768098.74581756,0.005463480168995344,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1228.5401917679783
6601,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6602,0.0,215898266.84365612,0.0,489912.5863142739,268174055.10894862,5.62882941952983e-05,909939.9059865427,58768098.74581756,0.00019182079685368887,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,64.65453444754806
6603,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6604,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6605,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6606,0.0,215898266.84365612,0.0,318507.3511932652,268174055.10894862,5.579515677423348e-05,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,25.510957194072564
6607,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,2916794.8353090817,58768098.74581756,0.0007665910864165968,350413.5773159348,37399150.53166599,2.8842072253089355e-05,0.0,146798577.38068843,0.0,1126400000.0,185.91722384481932
6608,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6609,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,0.0
6610,0.0,215898266.84365612,0.0,3520585.5058902996,268174055.10894862,0.0004922790730855723,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,233.12660588295728
6611,0.0,215898266.84365612,0.0,3500057.5986954244,268174055.10894862,0.00048667059832791827,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,232.16528446591087
6612,0.0,215898266.84365612,0.0,14321550.274815377,268174055.10894862,0.0019491159982971667,0.0,58768098.74581756,0.0,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,956.850326747425
6613,0.0,215898266.84365612,0.0,0.0,268174055.10894862,0.0,53373430.80894359,58768098.74581756,0.007965191068596184,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,1988.1693221131281
6614,0.0,215898266.84365612,0.0,1566371.165907481,268174055.10894862,0.00022366282166809057,723428.9247839856,58768098.74581756,0.0001911137815322434,0.0,37399150.53166599,0.0,0.0,146798577.38068843,0.0,1126400000.0,142.09375164104142
